,charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
6745,UTF-8,C5UWQI7XVVC7WH3X7B35NLIR6P7UQZW3,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/warc/CC-MAIN-20190320230554-20190321012554-00394.warc.gz,eng,45499,text/html,text/html,691174493,200,20190320235455,https://www.bicycling.com/training/g24214648/ab-exercises/?utm_campaign=Bicycling&utm_medium=Social&utm_source=facebook.com&utm_term=761569406,"com,bicycling)/training/g24214648/ab-exercises?utm_campaign=bicycling&utm_medium=social&utm_source=facebook.com&utm_term=761569406"
6746,UTF-8,7XJDAKXSHCYIJ2R5MOWDK3AGS6OIRGH3,crawl-data/CC-MAIN-2019-13/segments/1552912202723.74/warc/CC-MAIN-20190323040640-20190323062640-00035.warc.gz,eng,43679,text/html,text/html,689060225,200,20190323045951,https://www.bicycling.com/training/g24272952/how-you-feel-during-a-hiit-workout-as-told-by-gifs/,"com,bicycling)/training/g24272952/how-you-feel-during-a-hiit-workout-as-told-by-gifs"
6747,UTF-8,OKCL22EOYVSCFYCOK2G3ECX3GZCRPNWU,crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/warc/CC-MAIN-20190325174034-20190325200034-00190.warc.gz,eng,46771,text/html,text/html,702246840,200,20190325175031,https://www.bicycling.com/training/g24555303/adjustable-dumbbells-and-weights/,"com,bicycling)/training/g24555303/adjustable-dumbbells-and-weights"
6748,UTF-8,QENMD5T5FQ4RRE7UN62S2FY37S2W3WYR,crawl-data/CC-MAIN-2019-13/segments/1552912204461.23/warc/CC-MAIN-20190325214331-20190326000331-00100.warc.gz,eng,58078,text/html,text/html,679300949,200,20190325222037,https://www.bicycling.com/training/g25571334/simple-ways-to-move-more/,"com,bicycling)/training/g25571334/simple-ways-to-move-more"
6749,UTF-8,5CQVECKA6VMDCDLBD5CWPAC4OOFTHPHC,crawl-data/CC-MAIN-2019-13/segments/1552912203123.91/warc/CC-MAIN-20190324002035-20190324024035-00499.warc.gz,eng,47462,text/html,text/html,696160524,200,20190324005842,https://www.bicycling.com/training/g25700865/science-backed-ways-to-boost-your-fitness/,"com,bicycling)/training/g25700865/science-backed-ways-to-boost-your-fitness"
6750,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00005.warc.gz,,721,text/html,text/html,23021157,301,20190322021948,https://www.bicycling.com/training/guides/switch-to-flat-pedals-for-major-mountain-biking-gains/,"com,bicycling)/training/guides/switch-to-flat-pedals-for-major-mountain-biking-gains"
6751,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/crawldiagnostics/CC-MAIN-20190320190324-20190320212324-00252.warc.gz,,622,unk,application/octet-stream,8219182,301,20190320194508,http://www.bicycling.com/training/healing/over-the-counter-cures-for-common-ailments,"com,bicycling)/training/healing/over-the-counter-cures-for-common-ailments"
6752,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/crawldiagnostics/CC-MAIN-20190320190324-20190320212324-00397.warc.gz,,714,text/html,text/html,22726794,301,20190320194508,https://www.bicycling.com/training/healing/over-the-counter-cures-for-common-ailments,"com,bicycling)/training/healing/over-the-counter-cures-for-common-ailments"
6753,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00296.warc.gz,,699,text/html,text/html,22969625,301,20190322020135,https://www.bicycling.com/training/health-fitness/feeling-hungry,"com,bicycling)/training/health-fitness/feeling-hungry"
6754,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202526.24/crawldiagnostics/CC-MAIN-20190321152638-20190321174638-00256.warc.gz,,714,text/html,text/html,24406575,301,20190321162454,https://www.bicycling.com/training/health-fitness/this-is-your-body-in-a-sprint/,"com,bicycling)/training/health-fitness/this-is-your-body-in-a-sprint"
6755,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912203529.38/crawldiagnostics/CC-MAIN-20190324230359-20190325012359-00540.warc.gz,,626,unk,application/octet-stream,8164271,301,20190324234959,http://www.bicycling.com/training/health-fitness/why-its-cool-to-be-slow-in-the-spring,"com,bicycling)/training/health-fitness/why-its-cool-to-be-slow-in-the-spring"
6756,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912203529.38/crawldiagnostics/CC-MAIN-20190324230359-20190325012359-00429.warc.gz,,719,text/html,text/html,24137479,301,20190324234959,https://www.bicycling.com/training/health-fitness/why-its-cool-to-be-slow-in-the-spring,"com,bicycling)/training/health-fitness/why-its-cool-to-be-slow-in-the-spring"
6757,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00170.warc.gz,,631,unk,application/octet-stream,8220270,301,20190322023223,http://www.bicycling.com/training/health-injuries/10-reasons-to-take-a-week-off-from-exercise,"com,bicycling)/training/health-injuries/10-reasons-to-take-a-week-off-from-exercise"
6758,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00345.warc.gz,,726,text/html,text/html,23193826,301,20190322023224,https://www.bicycling.com/training/health-injuries/10-reasons-to-take-a-week-off-from-exercise,"com,bicycling)/training/health-injuries/10-reasons-to-take-a-week-off-from-exercise"
6759,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00014.warc.gz,,719,text/html,text/html,22450011,301,20190320232044,https://www.bicycling.com/training/health-injuries/3-easy-ways-to-speed-up-recovery,"com,bicycling)/training/health-injuries/3-easy-ways-to-speed-up-recovery"
6760,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/crawldiagnostics/CC-MAIN-20190319012213-20190319034213-00201.warc.gz,,741,text/html,text/html,22364609,301,20190319012845,https://www.bicycling.com/training/health-injuries/5-life-saving-signs-of-heart-trouble-every-cyclist-should-know/,"com,bicycling)/training/health-injuries/5-life-saving-signs-of-heart-trouble-every-cyclist-should-know"
6761,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00121.warc.gz,,721,text/html,text/html,23643627,301,20190321235346,https://www.bicycling.com/training/health-injuries/5-max-heart-rate-training-myths-busted/slide/4,"com,bicycling)/training/health-injuries/5-max-heart-rate-training-myths-busted/slide/4"
6762,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00433.warc.gz,,744,text/html,text/html,22773984,301,20190321235113,https://www.bicycling.com/training/health-injuries/6-things-medical-professionals-wish-you-knew-about-working-out-in-the-heat/,"com,bicycling)/training/health-injuries/6-things-medical-professionals-wish-you-knew-about-working-out-in-the-heat"
6763,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912203529.38/crawldiagnostics/CC-MAIN-20190324230359-20190325012359-00085.warc.gz,,723,text/html,text/html,23313166,301,20190324233309,https://www.bicycling.com/training/health-injuries/7-steps-to-pain-free-cycling/,"com,bicycling)/training/health-injuries/7-steps-to-pain-free-cycling"
6764,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00445.warc.gz,,714,text/html,text/html,22268692,301,20190322000506,https://www.bicycling.com/training/health-injuries/be-good-your-bones/,"com,bicycling)/training/health-injuries/be-good-your-bones"
6765,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00080.warc.gz,,637,unk,application/octet-stream,8755646,301,20190322023726,http://www.bicycling.com/training/health-injuries/common-supplement-could-help-you-ride-better-altitude,"com,bicycling)/training/health-injuries/common-supplement-could-help-you-ride-better-altitude"
6766,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00319.warc.gz,,738,text/html,text/html,21828790,301,20190322023726,https://www.bicycling.com/training/health-injuries/common-supplement-could-help-you-ride-better-altitude,"com,bicycling)/training/health-injuries/common-supplement-could-help-you-ride-better-altitude"
6767,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/crawldiagnostics/CC-MAIN-20190320190324-20190320212324-00472.warc.gz,,709,text/html,text/html,23015400,301,20190320191520,https://www.bicycling.com/training/health-injuries/cycling-s-grossest-medical-mishaps/,"com,bicycling)/training/health-injuries/cycling-s-grossest-medical-mishaps"
6768,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00125.warc.gz,,715,text/html,text/html,21750669,301,20190322001548,https://www.bicycling.com/training/health-injuries/cyclings-grossest-medical-mishaps/,"com,bicycling)/training/health-injuries/cyclings-grossest-medical-mishaps"
6769,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00146.warc.gz,,627,unk,application/octet-stream,8835511,301,20190322023504,http://www.bicycling.com/training/health-injuries/cyclists-its-time-to-say-bye-bye-to-bmi,"com,bicycling)/training/health-injuries/cyclists-its-time-to-say-bye-bye-to-bmi"
6770,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00497.warc.gz,,718,text/html,text/html,23006519,301,20190322023505,https://www.bicycling.com/training/health-injuries/cyclists-its-time-to-say-bye-bye-to-bmi,"com,bicycling)/training/health-injuries/cyclists-its-time-to-say-bye-bye-to-bmi"
6771,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00373.warc.gz,,628,unk,application/octet-stream,7806009,301,20190320234742,http://www.bicycling.com/training/health-injuries/dealing-with-an-itchy-butt-after-a-ride,"com,bicycling)/training/health-injuries/dealing-with-an-itchy-butt-after-a-ride"
6772,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00164.warc.gz,,720,text/html,text/html,23588611,301,20190320234743,https://www.bicycling.com/training/health-injuries/dealing-with-an-itchy-butt-after-a-ride,"com,bicycling)/training/health-injuries/dealing-with-an-itchy-butt-after-a-ride"
6773,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00163.warc.gz,,721,text/html,text/html,22104429,301,20190320235518,https://www.bicycling.com/training/health-injuries/football-versus-biking-which-safer/,"com,bicycling)/training/health-injuries/football-versus-biking-which-safer"
6774,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00025.warc.gz,,733,text/html,text/html,22106602,301,20190322003416,https://www.bicycling.com/training/health-injuries/get-post-ride-rub-down/,"com,bicycling)/training/health-injuries/get-post-ride-rub-down"
6775,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/crawldiagnostics/CC-MAIN-20190320170159-20190320192159-00444.warc.gz,,639,unk,application/octet-stream,8349941,301,20190320172151,http://www.bicycling.com/training/health-injuries/how-popular-allergy-medicines-can-affect-your-recovery,"com,bicycling)/training/health-injuries/how-popular-allergy-medicines-can-affect-your-recovery"
6776,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/crawldiagnostics/CC-MAIN-20190320170159-20190320192159-00413.warc.gz,,736,text/html,text/html,21509063,301,20190320172151,https://www.bicycling.com/training/health-injuries/how-popular-allergy-medicines-can-affect-your-recovery,"com,bicycling)/training/health-injuries/how-popular-allergy-medicines-can-affect-your-recovery"
6777,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00260.warc.gz,,730,text/html,text/html,22184585,301,20190322020943,https://www.bicycling.com/training/health-injuries/how-to-keep-your-cool-when-riding-in-the-heat/,"com,bicycling)/training/health-injuries/how-to-keep-your-cool-when-riding-in-the-heat"
6778,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00281.warc.gz,,630,unk,application/octet-stream,7717709,301,20190321235600,http://www.bicycling.com/training/health-injuries/how-to-protect-yourself-from-poison-ivy,"com,bicycling)/training/health-injuries/how-to-protect-yourself-from-poison-ivy"
6779,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00072.warc.gz,,721,text/html,text/html,24003300,301,20190321235600,https://www.bicycling.com/training/health-injuries/how-to-protect-yourself-from-poison-ivy,"com,bicycling)/training/health-injuries/how-to-protect-yourself-from-poison-ivy"
6780,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00146.warc.gz,,616,unk,application/octet-stream,8029755,301,20190320231158,http://www.bicycling.com/training/health-injuries/knock-out-knee-pain,"com,bicycling)/training/health-injuries/knock-out-knee-pain"
6781,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00161.warc.gz,,740,text/html,text/html,22367296,301,20190320231159,https://www.bicycling.com/training/health-injuries/knock-out-knee-pain,"com,bicycling)/training/health-injuries/knock-out-knee-pain"
6782,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/crawldiagnostics/CC-MAIN-20190325174034-20190325200034-00158.warc.gz,,734,text/html,text/html,23118024,301,20190325182253,https://www.bicycling.com/training/health-injuries/knock-out-knee-pain/,"com,bicycling)/training/health-injuries/knock-out-knee-pain"
6783,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912203529.38/crawldiagnostics/CC-MAIN-20190324230359-20190325012359-00406.warc.gz,,717,text/html,text/html,24968233,301,20190324232340,https://www.bicycling.com/training/health-injuries/pack-wisely-to-save-your-spine,"com,bicycling)/training/health-injuries/pack-wisely-to-save-your-spine"
6784,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/crawldiagnostics/CC-MAIN-20190320190324-20190320212324-00233.warc.gz,,711,text/html,text/html,23064235,301,20190320192126,https://www.bicycling.com/training/health-injuries/think-twice-you-ice/,"com,bicycling)/training/health-injuries/think-twice-you-ice"
6785,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/crawldiagnostics/CC-MAIN-20190320190324-20190320212324-00093.warc.gz,,620,unk,application/octet-stream,8301618,301,20190320193247,http://www.bicycling.com/training/health-injuries/this-is-your-body-in-the-cold,"com,bicycling)/training/health-injuries/this-is-your-body-in-the-cold"
6786,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/crawldiagnostics/CC-MAIN-20190320190324-20190320212324-00252.warc.gz,,719,text/html,text/html,23159080,301,20190320193247,https://www.bicycling.com/training/health-injuries/this-is-your-body-in-the-cold,"com,bicycling)/training/health-injuries/this-is-your-body-in-the-cold"
6787,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00334.warc.gz,,708,text/html,text/html,22228249,301,20190320231533,https://www.bicycling.com/training/health-injuries/when-nature-attacks/,"com,bicycling)/training/health-injuries/when-nature-attacks"
6788,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/crawldiagnostics/CC-MAIN-20190320190324-20190320212324-00332.warc.gz,,694,text/html,text/html,21766029,301,20190320192805,https://www.bicycling.com/training/heat-acclimatization/,"com,bicycling)/training/heat-acclimatization"
6789,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00185.warc.gz,,615,unk,application/octet-stream,7589772,301,20190320232012,http://www.bicycling.com/training/how-to/how-to-ride-rollers-like-a-pro,"com,bicycling)/training/how-to/how-to-ride-rollers-like-a-pro"
6790,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00152.warc.gz,,707,text/html,text/html,23644551,301,20190320232012,https://www.bicycling.com/training/how-to/how-to-ride-rollers-like-a-pro,"com,bicycling)/training/how-to/how-to-ride-rollers-like-a-pro"
6791,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202526.24/crawldiagnostics/CC-MAIN-20190321152638-20190321174638-00079.warc.gz,,693,text/html,text/html,23112089,301,20190321153743,https://www.bicycling.com/training/indoor-cycling-classes/,"com,bicycling)/training/indoor-cycling-classes"
6792,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/crawldiagnostics/CC-MAIN-20190319012213-20190319034213-00185.warc.gz,,715,text/html,text/html,21976634,301,20190319022730,https://www.bicycling.com/training/indoor-riding/worlds-friendliest-group-ride/,"com,bicycling)/training/indoor-riding/worlds-friendliest-group-ride"
6793,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00092.warc.gz,,731,text/html,text/html,21185382,301,20190322022356,https://www.bicycling.com/training/injury-prevention/7-signs-you-re-riding-too-hard-and-what-do-about-it/,"com,bicycling)/training/injury-prevention/7-signs-you-re-riding-too-hard-and-what-do-about-it"
6794,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00446.warc.gz,,630,unk,application/octet-stream,8221264,301,20190326021143,http://www.bicycling.com/training/injury-prevention/7-ways-youre-hurting-your-knees/slide/3,"com,bicycling)/training/injury-prevention/7-ways-youre-hurting-your-knees/slide/3"
6795,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00493.warc.gz,,727,text/html,text/html,22928883,301,20190326021143,https://www.bicycling.com/training/injury-prevention/7-ways-youre-hurting-your-knees/slide/3,"com,bicycling)/training/injury-prevention/7-ways-youre-hurting-your-knees/slide/3"
6796,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00153.warc.gz,,719,text/html,text/html,22379543,301,20190320233804,https://www.bicycling.com/training/injury-prevention/keep-your-hands-pain-free-your-ride/,"com,bicycling)/training/injury-prevention/keep-your-hands-pain-free-your-ride"
6797,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00280.warc.gz,,742,text/html,text/html,23328766,301,20190321235821,https://www.bicycling.com/training/injury-prevention/tips-make-your-belly-happy-every-ride/,"com,bicycling)/training/injury-prevention/tips-make-your-belly-happy-every-ride"
6798,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/crawldiagnostics/CC-MAIN-20190320170159-20190320192159-00433.warc.gz,,730,text/html,text/html,22707252,301,20190320180527,https://www.bicycling.com/training/injury-prevention/want-quick-boost-your-cycling-try-kegel/,"com,bicycling)/training/injury-prevention/want-quick-boost-your-cycling-try-kegel"
6799,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/crawldiagnostics/CC-MAIN-20190325174034-20190325200034-00118.warc.gz,,725,text/html,text/html,23608420,301,20190325182256,https://www.bicycling.com/training/injury-prevention/what-it-feels-like-to-get-hit-by-a-car-while-cycling/,"com,bicycling)/training/injury-prevention/what-it-feels-like-to-get-hit-by-a-car-while-cycling"
6800,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00335.warc.gz,,709,text/html,text/html,23033501,301,20190322024302,https://www.bicycling.com/training/inside-job-indoor-cycling-tips-and-workouts/,"com,bicycling)/training/inside-job-indoor-cycling-tips-and-workouts"
6801,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/crawldiagnostics/CC-MAIN-20190319012213-20190319034213-00316.warc.gz,,726,text/html,text/html,22669837,301,20190319014825,https://www.bicycling.com/training/intervals/sprint-intervals-help-tired-cyclists-get-energized-quickly,"com,bicycling)/training/intervals/sprint-intervals-help-tired-cyclists-get-energized-quickly"
6802,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/crawldiagnostics/CC-MAIN-20190325174034-20190325200034-00299.warc.gz,,702,text/html,text/html,24356228,301,20190325174708,https://www.bicycling.com/training/is-poop-doping-the-next-big-thing,"com,bicycling)/training/is-poop-doping-the-next-big-thing"
6803,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00032.warc.gz,,720,text/html,text/html,24196931,301,20190326021701,https://www.bicycling.com/training/mental-health/your-brain-cycling/,"com,bicycling)/training/mental-health/your-brain-cycling"
6804,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00071.warc.gz,,725,text/html,text/html,22246480,301,20190320232258,https://www.bicycling.com/training/motivation/11-things-that-happen-when-you-ride-all-winter/slide/4,"com,bicycling)/training/motivation/11-things-that-happen-when-you-ride-all-winter/slide/4"
6805,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00188.warc.gz,,618,unk,application/octet-stream,7890423,301,20190322001307,http://www.bicycling.com/training/motivation/5-things-successful-cyclists-do-each-day,"com,bicycling)/training/motivation/5-things-successful-cyclists-do-each-day"
6806,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/crawldiagnostics/CC-MAIN-20190321234128-20190322020128-00379.warc.gz,,717,text/html,text/html,23046050,301,20190322001307,https://www.bicycling.com/training/motivation/5-things-successful-cyclists-do-each-day,"com,bicycling)/training/motivation/5-things-successful-cyclists-do-each-day"
6807,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/crawldiagnostics/CC-MAIN-20190322014319-20190322040319-00296.warc.gz,,719,text/html,text/html,22971087,301,20190322015731,https://www.bicycling.com/training/motivation/6-real-world-mental-tricks-to-reach-your-cycling-goals/,"com,bicycling)/training/motivation/6-real-world-mental-tricks-to-reach-your-cycling-goals"
6808,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00296.warc.gz,,702,text/html,text/html,23675045,301,20190326025505,https://www.bicycling.com/training/motivation/90-days-new-habits/,"com,bicycling)/training/motivation/90-days-new-habits"
6809,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00196.warc.gz,,640,unk,application/octet-stream,8035432,301,20190320231822,http://www.bicycling.com/training/motivation/the-4-biggest-mistakes-we-make-when-choosing-new-years-resolutions,"com,bicycling)/training/motivation/the-4-biggest-mistakes-we-make-when-choosing-new-years-resolutions"
6810,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00275.warc.gz,,730,text/html,text/html,23959705,301,20190320231822,https://www.bicycling.com/training/motivation/the-4-biggest-mistakes-we-make-when-choosing-new-years-resolutions,"com,bicycling)/training/motivation/the-4-biggest-mistakes-we-make-when-choosing-new-years-resolutions"
6811,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/crawldiagnostics/CC-MAIN-20190320230554-20190321012554-00471.warc.gz,,739,text/html,text/html,22569308,301,20190320232615,https://www.bicycling.com/training/motivation/the-4-biggest-mistakes-we-make-when-choosing-new-years-resolutions/slide/1,"com,bicycling)/training/motivation/the-4-biggest-mistakes-we-make-when-choosing-new-years-resolutions/slide/1"
6812,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/crawldiagnostics/CC-MAIN-20190320170159-20190320192159-00323.warc.gz,,718,text/html,text/html,21679974,301,20190320175236,https://www.bicycling.com/training/motivation/what-happens-when-you-ride-every-day/,"com,bicycling)/training/motivation/what-happens-when-you-ride-every-day"
